"","Pop","Theta","Growth","samplingSize","n.haplotypes","hap.diversity","Max.Gamma.value"
"4026",6,"twenty","no",64,27,0.9565626,51
"4027",6,"twenty","no",64,30,0.9565626,57
"4028",6,"twenty","no",64,29,0.9565626,55
"4029",6,"twenty","no",64,31,0.9565626,59
"4030",6,"twenty","no",64,32,0.9565626,61
"4031",6,"twenty","no",64,30,0.9565626,57
"4032",6,"twenty","no",64,29,0.9565626,55
"4033",6,"twenty","no",64,28,0.9565626,53
"4034",6,"twenty","no",64,29,0.9565626,55
"4035",6,"twenty","no",64,30,0.9565626,57
"4036",6,"twenty","no",64,31,0.9565626,59
"4037",6,"twenty","no",64,32,0.9565626,61
"4038",6,"twenty","no",64,27,0.9565626,51
"4039",6,"twenty","no",64,31,0.9565626,59
"4040",6,"twenty","no",64,30,0.9565626,57
"4041",6,"twenty","no",64,29,0.9565626,55
"4042",6,"twenty","no",64,29,0.9565626,55
"4043",6,"twenty","no",64,27,0.9565626,51
"4044",6,"twenty","no",64,28,0.9565626,53
"4045",6,"twenty","no",64,34,0.9565626,65
"4046",6,"twenty","no",64,29,0.9565626,55
"4047",6,"twenty","no",64,27,0.9565626,51
"4048",6,"twenty","no",64,27,0.9565626,51
"4049",6,"twenty","no",64,25,0.9565626,47
"4050",6,"twenty","no",64,30,0.9565626,57
"4051",6,"twenty","no",64,32,0.9565626,61
"4052",6,"twenty","no",64,29,0.9565626,55
"4053",6,"twenty","no",64,32,0.9565626,61
"4054",6,"twenty","no",64,28,0.9565626,53
"4055",6,"twenty","no",64,25,0.9565626,47
"4056",6,"twenty","no",64,28,0.9565626,53
"4057",6,"twenty","no",64,33,0.9565626,63
"4058",6,"twenty","no",64,32,0.9565626,61
"4059",6,"twenty","no",64,33,0.9565626,63
"4060",6,"twenty","no",64,28,0.9565626,53
"4061",6,"twenty","no",64,29,0.9565626,55
"4062",6,"twenty","no",64,25,0.9565626,47
"4063",6,"twenty","no",64,29,0.9565626,55
"4064",6,"twenty","no",64,29,0.9565626,55
"4065",6,"twenty","no",64,27,0.9565626,51
"4066",6,"twenty","no",64,31,0.9565626,59
"4067",6,"twenty","no",64,32,0.9565626,61
"4068",6,"twenty","no",64,28,0.9565626,53
"4069",6,"twenty","no",64,31,0.9565626,59
"4070",6,"twenty","no",64,34,0.9565626,65
"4071",6,"twenty","no",64,30,0.9565626,57
"4072",6,"twenty","no",64,30,0.9565626,57
"4073",6,"twenty","no",64,30,0.9565626,57
"4074",6,"twenty","no",64,33,0.9565626,63
"4075",6,"twenty","no",64,30,0.9565626,57
"4076",6,"twenty","no",64,32,0.9565626,61
"4077",6,"twenty","no",64,27,0.9565626,51
"4078",6,"twenty","no",64,27,0.9565626,51
"4079",6,"twenty","no",64,29,0.9565626,55
"4080",6,"twenty","no",64,34,0.9565626,65
"4081",6,"twenty","no",64,28,0.9565626,53
"4082",6,"twenty","no",64,29,0.9565626,55
"4083",6,"twenty","no",64,26,0.9565626,49
"4084",6,"twenty","no",64,38,0.9565626,73
"4085",6,"twenty","no",64,24,0.9565626,46
"4086",6,"twenty","no",64,29,0.9565626,55
"4087",6,"twenty","no",64,27,0.9565626,51
"4088",6,"twenty","no",64,30,0.9565626,57
"4089",6,"twenty","no",64,30,0.9565626,57
"4090",6,"twenty","no",64,29,0.9565626,55
"4091",6,"twenty","no",64,28,0.9565626,53
"4092",6,"twenty","no",64,27,0.9565626,51
"4093",6,"twenty","no",64,24,0.9565626,46
"4094",6,"twenty","no",64,29,0.9565626,55
"4095",6,"twenty","no",64,35,0.9565626,67
"4096",6,"twenty","no",64,30,0.9565626,57
"4097",6,"twenty","no",64,29,0.9565626,55
"4098",6,"twenty","no",64,28,0.9565626,53
"4099",6,"twenty","no",64,33,0.9565626,63
"4100",6,"twenty","no",64,31,0.9565626,59
"4101",6,"twenty","no",128,46,0.9565626,89
"4102",6,"twenty","no",128,42,0.9565626,81
"4103",6,"twenty","no",128,37,0.9565626,71
"4104",6,"twenty","no",128,44,0.9565626,85
"4105",6,"twenty","no",128,43,0.9565626,83
"4106",6,"twenty","no",128,41,0.9565626,79
"4107",6,"twenty","no",128,51,0.9565626,98
"4108",6,"twenty","no",128,39,0.9565626,75
"4109",6,"twenty","no",128,48,0.9565626,92
"4110",6,"twenty","no",128,41,0.9565626,79
"4111",6,"twenty","no",128,36,0.9565626,69
"4112",6,"twenty","no",128,47,0.9565626,91
"4113",6,"twenty","no",128,41,0.9565626,79
"4114",6,"twenty","no",128,41,0.9565626,79
"4115",6,"twenty","no",128,40,0.9565626,77
"4116",6,"twenty","no",128,37,0.9565626,71
"4117",6,"twenty","no",128,35,0.9565626,67
"4118",6,"twenty","no",128,42,0.9565626,81
"4119",6,"twenty","no",128,46,0.9565626,89
"4120",6,"twenty","no",128,43,0.9565626,83
"4121",6,"twenty","no",128,42,0.9565626,81
"4122",6,"twenty","no",128,43,0.9565626,83
"4123",6,"twenty","no",128,38,0.9565626,73
"4124",6,"twenty","no",128,44,0.9565626,85
"4125",6,"twenty","no",128,37,0.9565626,71
"4126",6,"twenty","no",128,36,0.9565626,69
"4127",6,"twenty","no",128,37,0.9565626,71
"4128",6,"twenty","no",128,40,0.9565626,77
"4129",6,"twenty","no",128,42,0.9565626,81
"4130",6,"twenty","no",128,39,0.9565626,75
"4131",6,"twenty","no",128,43,0.9565626,83
"4132",6,"twenty","no",128,40,0.9565626,77
"4133",6,"twenty","no",128,44,0.9565626,85
"4134",6,"twenty","no",128,48,0.9565626,92
"4135",6,"twenty","no",128,39,0.9565626,75
"4136",6,"twenty","no",128,43,0.9565626,83
"4137",6,"twenty","no",128,41,0.9565626,79
"4138",6,"twenty","no",128,39,0.9565626,75
"4139",6,"twenty","no",128,42,0.9565626,81
"4140",6,"twenty","no",128,42,0.9565626,81
"4141",6,"twenty","no",128,37,0.9565626,71
"4142",6,"twenty","no",128,41,0.9565626,79
"4143",6,"twenty","no",128,35,0.9565626,67
"4144",6,"twenty","no",128,41,0.9565626,79
"4145",6,"twenty","no",128,43,0.9565626,83
"4146",6,"twenty","no",128,40,0.9565626,77
"4147",6,"twenty","no",128,39,0.9565626,75
"4148",6,"twenty","no",128,43,0.9565626,83
"4149",6,"twenty","no",128,36,0.9565626,69
"4150",6,"twenty","no",128,38,0.9565626,73
"4151",6,"twenty","no",128,31,0.9565626,59
"4152",6,"twenty","no",128,43,0.9565626,83
"4153",6,"twenty","no",128,42,0.9565626,81
"4154",6,"twenty","no",128,36,0.9565626,69
"4155",6,"twenty","no",128,38,0.9565626,73
"4156",6,"twenty","no",128,38,0.9565626,73
"4157",6,"twenty","no",128,41,0.9565626,79
"4158",6,"twenty","no",128,43,0.9565626,83
"4159",6,"twenty","no",128,41,0.9565626,79
"4160",6,"twenty","no",128,39,0.9565626,75
"4161",6,"twenty","no",128,40,0.9565626,77
"4162",6,"twenty","no",128,41,0.9565626,79
"4163",6,"twenty","no",128,37,0.9565626,71
"4164",6,"twenty","no",128,41,0.9565626,79
"4165",6,"twenty","no",128,41,0.9565626,79
"4166",6,"twenty","no",128,43,0.9565626,83
"4167",6,"twenty","no",128,40,0.9565626,77
"4168",6,"twenty","no",128,37,0.9565626,71
"4169",6,"twenty","no",128,39,0.9565626,75
"4170",6,"twenty","no",128,38,0.9565626,73
"4171",6,"twenty","no",128,40,0.9565626,77
"4172",6,"twenty","no",128,40,0.9565626,77
"4173",6,"twenty","no",128,37,0.9565626,71
"4174",6,"twenty","no",128,37,0.9565626,71
"4175",6,"twenty","no",128,39,0.9565626,75
"4176",6,"twenty","no",128,44,0.9565626,85
"4177",6,"twenty","no",128,37,0.9565626,71
"4178",6,"twenty","no",128,43,0.9565626,83
"4179",6,"twenty","no",128,46,0.9565626,89
"4180",6,"twenty","no",128,41,0.9565626,79
"4181",6,"twenty","no",128,42,0.9565626,81
"4182",6,"twenty","no",128,42,0.9565626,81
"4183",6,"twenty","no",128,36,0.9565626,69
"4184",6,"twenty","no",128,41,0.9565626,79
"4185",6,"twenty","no",128,40,0.9565626,77
"4186",6,"twenty","no",128,42,0.9565626,81
"4187",6,"twenty","no",128,44,0.9565626,85
"4188",6,"twenty","no",128,44,0.9565626,85
"4189",6,"twenty","no",128,35,0.9565626,67
"4190",6,"twenty","no",128,43,0.9565626,83
"4191",6,"twenty","no",128,46,0.9565626,89
"4192",6,"twenty","no",128,42,0.9565626,81
"4193",6,"twenty","no",128,48,0.9565626,92
"4194",6,"twenty","no",128,37,0.9565626,71
"4195",6,"twenty","no",128,42,0.9565626,81
"4196",6,"twenty","no",128,41,0.9565626,79
"4197",6,"twenty","no",128,44,0.9565626,85
"4198",6,"twenty","no",128,35,0.9565626,67
"4199",6,"twenty","no",128,36,0.9565626,69
"4200",6,"twenty","no",128,38,0.9565626,73
